	p.value	p.adj	vote.rank	avg.rank	med.rank	min.pvalue	min.rank	avg.logfc	avg.logfc.dir	direction	significance
U2AF1	2.84423986411522e-07	7.23768942135502e-07	60	94.5	82.5	2.84424022815179e-08	41	0.734142740236558	0.776280558900252	1	33.4371202980063
MATR3	2.91077541904276e-07	7.23768942135502e-07	90	94.5	90.0	2.91077580031044e-08	44	0.57604141449167	0.578050428100076	1	15.9190894971025
DDX3X	2.43134537558641e-07	7.23768942135502e-07	125	94.6	97.0	2.43134564160126e-08	21	0.735660696095787	0.773378332691829	1	33.605313685197
CPSF7	2.97908062975571e-07	7.23768942135502e-07	145	94.9	109.0	2.97908102912724e-08	3	1.0511773554668	-0.940950826854694	-1	68.5653656077121
RBFOX2	6.6833955770332e-07	8.13368360450224e-07	35	95.1	72.5	6.68339758708397e-08	13	0.815866624179193	0.894192386567988	1	41.7461071443814
SERBP1	4.56363896992458e-07	7.43359750391992e-07	160	95.2	111.0	4.56363990713088e-08	14	0.799486554794045	-0.710488055133782	-1	40.5100462140823
UCHL5	2.62722363830966e-07	7.23768942135502e-07	115	95.3	111.5	2.62722394891338e-08	1	0.58318963515369	-0.538846597105056	-1	16.7111306083261
TIAL1	4.13794473787312e-07	7.23768942135502e-07	85	96.1	91.0	4.13794550838972e-08	57	0.794658299403652	0.85452983066892	1	40.1423988554655
SART3	3.5547402984745e-07	7.23768942135502e-07	30	96.4	97.5	3.55474086710266e-08	27	0.948400592937614	0.896617395418412	1	57.1774377511884
GEMIN5	6.39034344622957e-07	8.01298295875294e-07	50	97.2	97.0	6.39034528387232e-08	35	0.660550550586126	0.641193594816637	1	24.7561426337125
FUS	2.17152499236624e-07	7.23768942135502e-07	15	97.5	94.0	2.1715252045647e-08	12	0.951455814256516	-0.791312710007099	-1	57.5159640786303
PABPC4	9.24382275333876e-07	1.03359906087223e-06	35	97.8	92.5	9.24382659851265e-08	21	0.557894148265122	-0.570734478758795	-1	12.350418634714
SF3B1	3.18293559449144e-07	7.23768942135502e-07	90	97.9	88.0	3.18293605039008e-08	11	0.885709018566868	-0.829343829197501	-1	50.2310511500035
EXOSC9	4.36633550953647e-07	7.41524220154038e-07	55	98.2	90.5	4.36633636745656e-08	29	0.6425929034218	-0.556921357976312	-1	23.1711173686249
RAVER1	2.79915676715347e-07	7.23768942135502e-07	125	98.6	109.0	2.79915711974107e-08	17	0.787911691295204	0.860849256828532	1	39.3948574411947
HNRNPA1	3.98298603102007e-07	7.23768942135502e-07	130	98.7	110.5	3.98298674490824e-08	23	0.799036303454242	0.839099579880328	1	40.6274928889493
STAU1	2.89179199152903e-07	7.23768942135502e-07	105	98.7	90.5	2.89179236783984e-08	38	0.692787306379874	-0.549778077735516	-1	28.8548325741504
CPSF6	8.74264564516225e-07	9.89828271320094e-07	30	99.2	104.0	8.74264908468751e-08	15	0.632310600883274	0.68234030151674	1	20.6025639300574
PRPF6	3.69059266294944e-07	7.23768942135502e-07	160	99.3	103.0	3.69059327587092e-08	9	0.661372684984993	-0.675222734074374	-1	25.3740122672907
BCLAF1	4.76253104702498e-07	7.46132563833624e-07	65	99.5	84.0	4.76253206770187e-08	58	0.621971547068315	-0.611467345153656	-1	20.8599367728552
RTF1	4.17337850211101e-07	7.23768942135502e-07	140	99.8	96.5	4.17337928588017e-08	24	0.807048327973926	-0.807524593125562	-1	41.5152456743996
KHSRP	3.28521131574037e-06	3.30197259796353e-06	40	100.0	105.5	3.2852161724265e-07	23	0.650801139015313	-0.705043633326131	-1	16.4615849264007
AKAP8	3.78631297062848e-07	7.23768942135502e-07	110	100.4	102.0	3.78631361575609e-08	50	0.743959713611139	-0.640291483573802	-1	34.524866027761
PUS1	3.76903682778174e-07	7.23768942135502e-07	165	100.9	101.0	3.76903746703563e-08	26	0.762494277169847	-0.697461285816391	-1	36.5785430211258
PABPC1	2.03244642371194e-07	7.23768942135502e-07	185	101.0	102.0	2.03244660959969e-08	2	0.784894851895103	-0.690913163145648	-1	39.0605839284119
SF3B4	1.91930560582311e-07	7.23768942135502e-07	100	101.2	101.0	1.91930577159116e-08	4	0.624032490651399	0.620939465648299	1	21.2366233405012
SRSF1	2.36716229702599e-07	7.23768942135502e-07	135	102.4	113.0	2.3671625491816e-08	27	0.721499519036253	0.673353287182991	1	32.0362190888224
FXR1	2.57819468794481e-07	7.23768942135502e-07	195	102.7	106.0	2.57819498706381e-08	5	0.605720422386169	-0.572293278707135	-1	19.2075993940721
RPS19	1.84228415738785e-07	7.23768942135502e-07	130	102.8	107.5	1.84228431011835e-08	1	0.754935433986838	-0.718456272843548	-1	35.7410038855412
PUF60	3.19845545825965e-07	7.23768942135502e-07	200	103.3	93.0	3.19845591861502e-08	35	0.797862363851634	-0.76462183632026	-1	40.4974173818654
RBM15	3.87737210008134e-07	7.23768942135502e-07	90	103.7	88.5	3.87737277661216e-08	56	0.594024568675389	0.634374044131095	1	17.9116689230088
FMR1	5.33242860939131e-07	7.67596675903325e-07	90	103.8	90.0	5.33242988895749e-08	52	0.712944815350221	-0.832043198866554	-1	30.7598527708119
HSPD1	2.06110772242636e-07	7.23768942135502e-07	110	104.0	109.0	2.06110791359381e-08	11	0.696227271822636	-0.634436652777273	-1	29.2359895334386
NONO	4.05205868463273e-07	7.23768942135502e-07	55	104.1	103.5	4.052059423496e-08	37	0.586516257376395	-0.668542142944933	-1	17.0797288492691
UTP3	4.18830758393133e-07	7.23768942135502e-07	190	104.1	96.5	4.18830837331796e-08	27	0.871955222509084	-0.707241015763084	-1	48.7070954093768
SBDS	1.46487769509117e-06	1.55989678882681e-06	25	104.4	99.0	1.46487866073206e-07	24	0.877602640358365	0.888370132782925	1	44.0515350211265
MSI2	3.43995630767623e-07	7.23768942135502e-07	150	105.2	134.5	3.43995684017481e-08	21	0.663376402121294	-0.596839601521803	-1	25.5960292449767
EIF4A3	2.10181457871624e-07	7.23768942135502e-07	80	105.5	92.5	2.10181477750937e-08	12	0.73782576592445	-0.624100982666956	-1	33.8452089534115
SFPQ	3.4285283175037e-07	7.23768942135502e-07	160	105.7	97.5	3.42852884647009e-08	63	0.600687516051164	0.580376414658268	1	18.6499405143678
CSTF2T	3.49207475650566e-07	7.23768942135502e-07	70	105.9	80.0	3.49207530526215e-08	52	0.638653791035224	0.720029896582347	1	22.8567007767045
PRPF8	1.9011263458276e-07	7.23768942135502e-07	155	106.5	97.5	1.90112650847028e-08	3	0.70086240644192	-0.689849591054028	-1	29.7495742908364
EIF3D	2.02688227296198e-07	7.23768942135502e-07	175	106.7	104.5	2.02688245783332e-08	9	0.766127316899488	0.891298925000507	1	36.9810931046555
BOP1	4.84373116875696e-07	7.46132563833624e-07	180	107.1	103.5	4.8437322245352e-08	22	0.947005803692085	-0.669238746468901	-1	56.7970481049104
CIRBP	4.49691379287804e-07	7.43359750391992e-07	115	107.4	107.0	4.49691470287882e-08	47	0.684388371127281	-0.732468132324547	-1	27.7809639189994
DDX1	5.5334053209442e-07	7.67662569173245e-07	130	108.3	115.0	5.53340669878054e-08	54	0.736112293562238	-0.731974214071377	-1	33.3156991351956
EWSR1	6.72994635194243e-07	8.13368360450224e-07	160	108.5	130.5	6.7299483900913e-08	28	0.561131358525428	0.583569089510002	1	13.7537812479324
ILF3	1.62577453284252e-06	1.7219224890859e-06	115	109.1	108.0	1.62577572225802e-07	39	0.733270370350078	-0.661699134879705	-1	28.3598486013881
HNRNPM	3.0256224827561e-07	7.23768942135502e-07	120	109.1	125.0	3.02562289470379e-08	22	0.709061082132702	-0.640958853547925	-1	30.6580085028903
PNPT1	1.99621302123119e-07	7.23768942135502e-07	195	109.4	119.0	1.9962132005502e-08	7	0.779584191869936	-0.640213984879128	-1	38.4721492302481
CELF1	3.97435482789496e-07	7.23768942135502e-07	85	110.7	91.0	3.97435553869247e-08	42	0.728491728442898	-0.556695059795473	-1	32.8109737543818
SUB1	2.00945063748291e-06	2.07257474127818e-06	45	111.0	111.0	2.00945245453656e-07	41	0.616252174922447	0.761627236027827	1	15.2936230371069
BCCIP	6.42665638316226e-07	8.01298295875294e-07	105	111.3	104.0	6.42665824174906e-08	80	0.712604148930639	-0.650188350379846	-1	30.482302674209
TUFM	4.56581369530107e-07	7.43359750391992e-07	90	111.4	93.0	4.56581463340079e-08	31	0.931722079280235	1.18907481792123	1	55.1344027407806
MTPAP	1.14105469050086e-06	1.23509765949819e-06	170	111.5	89.5	1.1410552764039e-07	75	0.801881928265238	0.788551345742964	1	37.5843274230375
SSB	5.09732660660318e-07	7.65908114491704e-07	165	111.7	118.0	5.09732777582678e-08	24	0.76408430255824	0.754299781418153	1	36.4158633510314
DKC1	2.44271656490854e-07	7.23768942135502e-07	200	112.2	109.5	2.44271683341746e-08	32	0.686955675477282	-0.608745157660694	-1	28.2086729718208
EIF4B	4.69763695557977e-07	7.46132563833624e-07	120	112.3	117.0	4.69763794863075e-08	18	0.57376731803243	-0.629111666745006	-1	15.5302808666359
XRCC5	4.09383959130628e-07	7.23768942135502e-07	165	112.6	98.5	4.09384034548499e-08	67	0.649932840314763	0.697203930151473	1	24.1064482519578
KRR1	5.29051592167475e-07	7.67596675903325e-07	30	113.0	126.0	5.2905171812053e-08	28	0.847877335862246	-0.735703324475312	-1	45.6485517438105
SRSF5	6.11171328159991e-07	8.01298295875294e-07	125	113.0	124.0	6.11171496248733e-08	4	0.734587338451023	-0.608534394722096	-1	32.9005651075026
TIA1	1.13490676665783e-06	1.23509765949819e-06	35	113.5	114.5	1.13490734626426e-07	35	0.563216766304704	0.592313489256125	1	12.1392029409049
PSIP1	5.51786052180766e-07	7.67662569173245e-07	30	113.7	125.5	5.51786189191343e-08	29	0.507075808788598	0.462306593872298	1	8.04355219095584
PES1	3.88895233485693e-07	7.23768942135502e-07	175	113.7	118.5	3.88895301543486e-08	26	0.576389390886152	0.573911971161439	1	15.9576461706016
SRFBP1	5.43947267877899e-07	7.67662569173245e-07	65	113.9	109.0	5.43947401023328e-08	62	0.644825077428539	-0.701312177907519	-1	23.2429635946485
CCAR1	7.4322836445076e-07	8.74427121291204e-07	65	114.3	136.0	7.43228613025657e-08	9	0.558383480513397	0.480789027097897	1	13.1350718844598
STIP1	4.81362243952249e-07	7.46132563833624e-07	95	114.8	110.0	4.81362348221605e-08	37	0.773128816661379	0.899002857794941	1	37.572500188296
HNRNPC	2.85774917283258e-07	7.23768942135502e-07	170	114.8	153.5	2.8577495403355e-08	10	0.701668421889005	-0.632117853676891	-1	29.8388828615363
IGF2BP2	5.72283548130915e-07	7.88390622250281e-07	95	115.2	116.0	5.72283695509775e-08	47	0.650002296969381	0.758659537575767	1	23.6785044603582
DDX6	2.80790362203932e-07	7.23768942135502e-07	145	115.3	112.0	2.80790397683391e-08	46	0.695144879512131	0.691291143622815	1	29.1160577001997
CCAR2	2.6963672078228e-07	7.23768942135502e-07	155	115.6	150.0	2.69636753499068e-08	8	0.872312487752398	-0.786701162493702	-1	48.7466813110571
G3BP1	3.88319437830821e-07	7.23768942135502e-07	180	116.1	119.0	3.88319505687231e-08	19	0.692000895929961	-0.585211097535515	-1	28.7676962872229
NUSAP1	5.1708517374313e-07	7.65908114491704e-07	55	116.6	125.0	5.17085294062854e-08	54	0.659914006360383	0.771089847079417	1	24.9197261793375
RRP9	3.40475880307263e-07	7.23768942135502e-07	140	117.4	126.0	3.40475932472995e-08	59	0.648684624468087	0.673308300218254	1	23.9681427472745
HNRNPAB	3.53267097113784e-07	7.23768942135502e-07	190	118.3	123.5	3.53267153272735e-08	20	0.760450644323194	0.772597235655429	1	36.3521032807584
DDX52	2.60813345559322e-06	2.63488354231726e-06	120	119.2	118.0	2.60813651666033e-07	10	1.01107383503123	0.741180536114646	1	53.8835878366413
PCBP1	8.60662999166588e-07	9.80061334311086e-07	150	120.2	137.5	8.60663332500127e-08	33	0.820472923142364	-0.894562516520788	-1	41.0535576616937
IGF2BP3	4.22980768410139e-07	7.24584446754761e-07	120	120.7	120.5	4.22980848920889e-08	87	0.702721249437198	-0.566001968602435	-1	29.949337262423
GRWD1	2.74288914815446e-07	7.23768942135502e-07	165	122.6	144.0	2.74288948670936e-08	34	0.895657082999296	-0.666002788105346	-1	51.3333221038717
DDX19B	3.30802704570418e-07	7.23768942135502e-07	80	122.9	119.5	3.30802753814122e-08	67	0.7586517332116	-0.702035900783042	-1	36.1527793338369
ATP5C1	3.97142684847246e-07	7.23768942135502e-07	155	123.8	129.0	3.97142755822304e-08	58	0.692721065849536	-0.660313749222541	-1	28.8474929541615
U2AF2	2.28883710355312e-07	7.23768942135502e-07	130	124.0	128.5	2.28883733929804e-08	20	0.557412172996487	0.568952202765517	1	13.8549219464983
ZRANB2	2.22660474423408e-07	7.23768942135502e-07	135	124.2	146.0	2.2266049673337e-08	17	0.81189644309879	0.993349138311465	1	42.0524292159263
SMNDC1	6.70346609087083e-07	8.13368360450224e-07	160	124.5	127.5	6.70346811301228e-08	5	0.586409084847591	-0.459334449808077	-1	16.5314977581112
SF1	3.05830672822772e-07	7.23768942135502e-07	165	124.6	152.5	3.0583071491236e-08	7	0.850260596168577	-0.903071759934928	-1	46.3032753866381
AKAP8L	5.81956873981082e-07	7.96149334543564e-07	120	124.6	118.0	5.81957026384348e-08	71	0.568911835196554	-0.571528170336662	-1	14.7041601170481
TBRG4	4.15657381531386e-07	7.23768942135502e-07	110	124.9	114.0	4.15657459278382e-08	101	0.708189222484312	0.803235190900572	1	30.5614042264708
FUBP3	1.9660596138611e-06	2.03849338910861e-06	125	125.0	124.0	1.96606135328894e-07	78	0.707602113640744	-0.718361896040242	-1	24.7542060096341
ASCC1	2.43245995855583e-07	7.23768942135502e-07	150	125.3	140.5	2.43246022481463e-08	31	0.614804974091826	-0.560622705598072	-1	20.2141909317604
CSTF2	3.82456795572686e-07	7.23768942135502e-07	195	125.4	94.5	3.82456861395642e-08	53	0.618022265916605	0.563543824293393	1	20.570675085302
