NGenes	PropDown	PropUp	Direction	p.value	p.adj	PValue.Mixed	FDR.Mixed	avg.logfc	avg.logfc.dir	direction	significance
BUD13	191	0.403141361256544	0.455497382198953	Down	0.886	0.932852941176471	0.002	0.002	1.01558737486604	-1.14539259494529	-1	0.713403104942745
TUFM	194	0.391752577319588	0.396907216494845	Up	0.895	0.937321808510638	0.001	0.001	1.36224409586105	1.52338775306779	1	0.89459385424004
PUM1	192	0.34375	0.4375	Up	0.904	0.941743386243386	0.001	0.001	1.71695272636606	-1.57668509025313	-1	1.04790831747919
SRFBP1	195	0.415384615384615	0.425641025641026	Up	0.909	0.941971052631579	0.002	0.002	1.02552252855349	-0.982418990046697	-1	0.617736708217307
DHX30	197	0.390862944162437	0.401015228426396	Down	0.929	0.957667539267016	0.001	0.001	1.07811081440756	1.06695601836783	1	0.466548006981713
G3BP2	194	0.438144329896907	0.438144329896907	Down	0.946	0.970122395833333	0.001	0.001	1.13465121865781	-0.975218500738939	-1	0.340679680886033
XRN2	193	0.424870466321244	0.430051813471503	Up	0.975	0.99469689119171	0.001	0.001	1.00727898760373	-1.0333338798332	-1	0.0412387455858139
UPF1	186	0.419354838709677	0.478494623655914	Up	0.995	0.9985	0.001	0.001	1.10842757788226	0.97475800945699	1	0.00319712112052512
CPSF6	196	0.403061224489796	0.403061224489796	Up	0.994	0.9985	0.002	0.002	1.00358618473236	-0.862840097070978	-1	0.00157552289524678
AKAP8L	194	0.412371134020619	0.438144329896907	Up	0.988	0.9985	0.001	0.001	0.90172370566552	0.837325293060652	1	0
GTF2F1	184	0.380434782608696	0.364130434782609	Up	0.999	0.999	0.001	0.001	1.51310235555794	1.67487279159017	1	0.00165125479256317
