NGenes	Direction	p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
CSTF2	183	Down	0.887013708687166	0.982631739638326	0.651645580627445	-0.673770919578677	-1	0.165344411189738
RBM17	186	Up	0.901836222751277	0.982631739638326	0.953292075646528	-1.11096040135059	-1	0.246923115585678
DDX28	189	Down	0.944050259274545	0.984010058608917	0.797275676378856	-0.876285658831125	-1	0.187479418102813
QKI	196	Down	0.932277330377786	0.984010058608917	0.62322960850705	-0.725143564776476	-1	0.144175243449073
ILF3	194	Down	0.938299398861517	0.984010058608917	0.582132734944266	-0.626646749987582	-1	0.133949984055127
TRIM56	195	Down	0.91366102209888	0.984010058608917	0.794791563476554	-0.944623315142464	-1	0.186861349218544
AKAP1	195	Up	0.917140674740966	0.984010058608917	0.57576252372098	0.54788333208695	1	0.132365020127085
FUBP3	187	Up	0.937310807620197	0.984010058608917	0.510737780807539	-0.530109890148341	-1	0.116186298835822
AUH	191	Down	0.943685422559061	0.984010058608917	0.88505581674665	-0.965396576777354	-1	0.209319880091397
DAZAP1	190	Down	0.938054212204236	0.984010058608917	0.798284319198991	-0.854623161770431	-1	0.187730377204506
SMN1	179	Down	0.977268406756824	0.990505716019071	0.716014843444044	-0.837903224671293	-1	0.0945434661279721
CPSF7	176	Up	0.97002003725198	0.990505716019071	1.25966498783933	0.889862369426667	1	0.174595935660473
DDX19B	193	Down	0.959083973804524	0.990505716019071	0.843847855763419	-0.56634330046016	-1	0.11336687384605
GEMIN5	193	Down	0.980449820424969	0.990505716019071	0.567877874731601	-0.577108708743573	-1	0.0727303013624579
SAFB2	187	Up	0.965774780994923	0.990505716019071	0.846606149236123	-0.837666954485748	-1	0.113773032487709
EXOSC9	193	Down	0.971369909828792	0.990505716019071	1.06858366388453	-1.28801088030273	-1	0.146459215709564
HNRNPUL1	184	Down	0.996640006147395	0.999013490008859	1.1478077266037	-1.28763030085798	-1	0.00659700831484272
TIA1	196	Up	0.999013490008859	0.999013490008859	0.714787593745858	-0.524926455498098	-1	0
