p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
NPM1	0.585633352463666	0.882154757106832	0.794034516113299	-0.76942008588289	-1	1.98255712317343
AUH	0.598129578842203	0.882154757106832	0.653277565939833	0.615050654778165	1	1.63111308826103
DKC1	0.593989208343628	0.882154757106832	0.686955675477282	-0.608745157660694	-1	1.71520109023519
HNRNPA0	0.589823730356588	0.882154757106832	0.582326309739905	0.539443992938838	1	1.45396094245028
KHSRP	0.614436154822182	0.882154757106832	0.650801139015313	-0.705043633326131	-1	1.62492990889087
HNRNPC	0.618448192820403	0.882154757106832	0.701668421889005	-0.632117853676891	-1	1.75193609306955
XRN2	0.606334213094917	0.882154757106832	0.752206066914987	-0.657695475239108	-1	1.8781192325949
HNRNPM	0.546838444610423	0.882154757106832	0.709061082132702	-0.640958853547925	-1	1.77039419649946
SUPV3L1	0.606334213094917	0.882154757106832	0.608282023022862	-0.601705471143519	-1	1.51876755124615
MATR3	0.602244643506166	0.882154757106832	0.57604141449167	0.578050428100076	1	1.43826872304428
RBM22	0.610398107341844	0.882154757106832	0.652702735832677	0.665268334356738	1	1.62967784394805
KHDRBS1	0.790115480589429	0.996513204757071	0.736978616808801	-0.68838121170505	-1	0.0512590683194603
CIRBP	0.804292383534895	0.996513204757071	0.684388371127281	-0.732468132324547	-1	0.0476012593480154
STIP1	0.784210620436687	0.996513204757071	0.773128816661379	0.899002857794941	1	0.0537734229041689
SLBP	0.801522967550057	0.996513204757071	0.605053482482937	-0.663132204560984	-1	0.0420832804211014
DDX6	0.775096910777189	0.996513204757071	0.695144879512131	0.691291143622815	1	0.0483494066966663
TARDBP	0.793017290076185	0.996513204757071	0.654701266932426	0.670784779713296	1	0.0455364324080965
RBM25	0.790115480589429	0.996513204757071	0.604618968014025	0.582024122280496	1	0.042053058639438
DDX28	0.78120712445627	0.996513204757071	0.619043377259879	0.6942610112838	1	0.043056319469722
ATP5C1	0.804292383534895	0.996513204757071	0.692721065849536	-0.660313749222541	-1	0.0481808232028024
CSTF2T	0.798720802630726	0.996513204757071	0.638653791035224	0.720029896582347	1	0.0444202824349379
PARN	0.775096910777189	0.996513204757071	0.716800302164432	0.623541023009111	1	0.0498556061492741
FUBP3	0.775096910777189	0.996513204757071	0.707602113640744	-0.718361896040242	-1	0.0492158446104759
GEMIN5	0.793017290076185	0.996513204757071	0.660550550586126	0.641193594816637	1	0.0459432675910808
BCLAF1	0.790115480589429	0.996513204757071	0.621971547068315	-0.611467345153656	-1	0.0432599824428915
ZC3H8	0.795885654202902	0.996513204757071	0.664381833757142	-0.551637697124259	-1	0.0462097448013215
SFPQ	0.778169292803894	0.996513204757071	0.600687516051164	0.580376414658268	1	0.0417796143899542
RBM39	0.790115480589429	0.996513204757071	0.679237714382238	0.667101568104666	1	0.0472430157572754
UPF2	0.759209483813847	0.996513204757071	0.723605237261366	-0.710550402504788	-1	0.0503289097500673
SRSF5	0.795885654202902	0.996513204757071	0.734587338451023	-0.608534394722096	-1	0.0510927477534132
PKM	0.77198976715425	0.996513204757071	0.691373178532281	-0.624064361881063	-1	0.0480870736061298
SUB1	0.927171360464339	1	0.616252174922447	0.761627236027827	1	0
PABPC4	0.927171360464339	1	0.557894148265122	-0.570734478758795	-1	0
DDX24	0.929740287502585	1	0.650043562072258	-0.538343872576031	-1	0
SMN1	0.9806610322055	1	0.542763842013645	-0.568678012055305	-1	0
UTP18	0.921765588598778	1	0.70656515968803	-0.589587297457441	-1	0
SBDS	0.915984011137711	1	0.877602640358365	0.888370132782925	1	0
ASCC1	0.921765588598778	1	0.614804974091826	-0.560622705598072	-1	0
QKI	1	1	0.506712230723259	0.520393282983779	1	0
PA2G4	0.924514039828598	1	0.738063089166238	0.882495817652583	1	0
RECQL	0.986429426983598	1	0.594245779421125	0.64339604718622	1	0
PHF6	0.920356315406748	1	0.687162968344926	0.711791407964619	1	0
RBFOX2	0.909803385079344	1	0.815866624179193	0.894192386567988	1	0
UBE2L3	0.925853918845533	1	0.841785471845386	-1.08115605170389	-1	0
CPSF6	0.928466704721187	1	0.632310600883274	0.68234030151674	1	0
RBM15	0.925853918845533	1	0.594024568675389	0.634374044131095	1	0
CCAR1	0.984840548671171	1	0.558383480513397	0.480789027097897	1	0
NONO	0.928466704721187	1	0.586516257376395	-0.668542142944933	-1	0
SMNDC1	0.986726671713149	1	0.586409084847591	-0.459334449808077	-1	0
EIF2S1	0.930992440564849	1	0.665680267340336	0.714894421648444	1	0
RBM34	1	1	0.432370634211185	0.399140106506058	1	0
PSIP1	1	1	0.507075808788598	0.462306593872298	1	0
UCHL5	0.929740287502585	1	0.58318963515369	-0.538846597105056	-1	0
TIA1	1	1	0.563216766304704	0.592313489256125	1	0
XRCC5	0.920356315406748	1	0.649932840314763	0.697203930151473	1	0
LSM11	0.911387264380551	1	0.718040077584897	-0.579321397959264	-1	0
EIF4B	0.929740287502585	1	0.57376731803243	-0.629111666745006	-1	0
AKAP8L	0.925853918845533	1	0.568911835196554	-0.571528170336662	-1	0
EXOSC9	0.985814861006195	1	0.6425929034218	-0.556921357976312	-1	0
SRFBP1	0.927171360464339	1	0.644825077428539	-0.701312177907519	-1	0
EWSR1	0.985497240171078	1	0.561131358525428	0.583569089510002	1	0
CSTF2	0.982299528560273	1	0.618022265916605	0.563543824293393	1	0
PES1	0.925853918845533	1	0.576389390886152	0.573911971161439	1	0
U2AF2	1	1	0.557412172996487	0.568952202765517	1	0
TRA2A	0.987017418571366	1	0.621164799440447	0.673218318438719	1	0
RCC2	0.984840548671171	1	0.536046679138934	0.571282967699562	1	0
NUSAP1	0.927171360464339	1	0.659914006360383	0.771089847079417	1	0
METAP2	0.923151379209402	1	0.676763424221749	0.710394857537616	1	0
IGF2BP2	0.985814861006195	1	0.650002296969381	0.758659537575767	1	0
