p.geomean	stat.mean	p.value	p.adj	set.size	avg.logfc	avg.logfc.dir	direction	significance
STAU1	0.94575201701611	-1.75521251102223	0.998054545928201	1	194	0.890368926717079	-0.784677941979704	-1	0
SUPV3L1	0.996906253070172	-3.30952148267335	0.999999973227294	1	193	0.754245069710251	-0.723350294658583	-1	0
FXR1	0.993746639876233	-2.66157465253906	0.999996120386891	1	189	0.924838691614284	0.976696627053698	1	0
PRPF6	0.918790217851168	-1.54717275726046	0.99507781978174	1	193	0.912137465996167	0.902295194803676	1	0
RTF1	0.699547791041408	-0.5500338230506	0.822961368328454	1	191	1.19672866703609	-1.14865068212068	-1	0
RPS3A	0.13268108048046	1.06602546137432	0.0288631094021807	1	183	1.28758977757854	-1.22502239508801	-1	0
G3BP1	0.986369919402349	-2.37936579991906	0.999968420770228	1	197	0.868494630467829	-0.809018644802647	-1	0
MATR3	0.999808052207523	-3.84580353242771	0.999999999926389	1	192	0.803666694586154	0.71429700263524	1	0
HNRNPA2B1	0.996225379196271	-3.24737687478693	0.999999889254993	1	193	0.844374999593715	0.836136905811987	1	0
AKAP8L	0.989925168189294	-2.97940004239196	0.999999088917309	1	194	0.904265719753339	-0.831281223989962	-1	0
UPF2	0.778400246141832	-1.24372350415962	0.970339225584365	1	182	1.01579411542756	1.0629740374436	1	0
EXOSC9	0.999824926929977	-3.99557119367708	0.999999999992564	1	193	0.704670764566933	-0.645362542630749	-1	0
SRFBP1	0.999930321470871	-4.28932072314823	0.999999999999564	1	195	0.867967815745053	0.760360707408517	1	0
UTP3	0.814815316406714	-1.04329982479509	0.961822284192057	1	187	1.09923308380644	1.30068122796722	1	0
KIF1C	0.776584225371492	-0.938612200137491	0.941111412605027	1	195	0.857168814813345	-0.804736083452738	-1	0
NSUN2	0.996336449950544	-3.48877437167981	0.999999990722839	1	196	0.815412481812566	-0.767715713502076	-1	0
EWSR1	0.997950478525097	-3.14362807815169	0.999999980223375	1	192	0.836362979923812	0.937516206368014	1	0
GRSF1	0.665835091500487	-0.78839280464353	0.850559685011365	1	192	1.04966653984173	1.0880201691545	1	0
MAGOH	0.654650708281847	-0.688664971169082	0.843414673093421	1	183	1.11266353526276	-1.17133052304366	-1	0
ZRANB2	0.980876941071904	-2.24790252261199	0.999931213365993	1	184	0.88948260025123	-0.874383234883295	-1	0
DDX55	0.589246465019085	-0.239809136112255	0.670512861501269	1	192	1.20832645156772	-1.17567281204289	-1	0
LARP4	0.934878984572819	-1.56548134414026	0.997261135946875	1	189	1.17315778605228	-1.22359146401368	-1	0
CSTF2	0.934920720257146	-1.90308950571513	0.999073095907886	1	183	0.956646034790682	-0.842251088123115	-1	0
SSB	0.971497289343011	-2.07296931848964	0.999712954216452	1	189	0.945008118689901	-0.683904742737725	-1	0
PES1	0.925998096667909	-1.88123188003236	0.998859105252553	1	194	1.2209971746226	-1.34937527309932	-1	0
RBM17	0.34953828595302	0.277572362600264	0.288648971527882	1	186	0.961945957434994	1.04638604528956	1	0
SSRP1	0.350995864843998	0.395759984823331	0.327320325376492	1	196	0.92083690100793	0.984435387394338	1	0
RAVER1	0.947652211122737	-1.97263325366833	0.999264043001341	1	190	0.872874229161345	-0.825712168399744	-1	0
U2AF2	0.994527476936757	-3.26141706850565	0.99999990532834	1	189	0.901138654984317	-0.897174762144654	-1	0
SRSF5	0.981081026312402	-2.75937692558839	0.999995827214101	1	194	1.00471894808259	-0.96970359109986	-1	0
TFIP11	0.949706014358177	-1.9344339184578	0.998957775521283	1	196	0.920871176811999	0.969713658216997	1	0
TRA2A	0.999999932700758	-5.60109280207453	1	1	197	0.805000718717154	-0.692749620568454	-1	0
RCC2	0.999217104221574	-3.37721066183628	0.999999996670339	1	190	0.961136611925051	-0.927839748709006	-1	0
SERBP1	0.977480935568391	-2.11590338019193	0.999794022407774	1	181	0.88734052974099	-0.827799791463167	-1	0
TIAL1	0.662696972033813	-0.84692665582412	0.873256970525468	1	188	1.08491316941136	1.14764605114382	1	0
NUSAP1	0.998574754170685	-3.69387412479749	0.999999997887126	1	195	1.04708010037033	-1.0703196979559	-1	0
SNRNP200	0.903100383777124	-1.52864977908825	0.99351882882021	1	195	0.944048598038747	-0.928784362027739	-1	0
NAA15	0.0952301060713625	1.15971713335689	0.103904555129026	1	194	1.00965699586723	-1.12293731053209	-1	0
RBM22	0.99959955727568	-3.64759937933447	0.999999999558196	1	194	0.822679095922406	0.835372827620429	1	0
CKAP4	0.967474930067522	-2.42303680252291	0.999936204246453	1	195	1.01752954888976	-0.949705601939266	-1	0
METAP2	0.999311449749865	-3.22270560042671	0.999999991747042	1	192	0.885699881518576	0.859568002745275	1	0
IGF2BP2	0.99897897206046	-3.94346804092666	0.9999999997171	1	193	0.764113301273741	-0.833341883526833	-1	0
SART3	0.630826902528373	-0.339279187684288	0.724722178901121	1	187	1.06410174790821	1.14925045632137	1	0
HLTF	0.99594531707639	-3.54775958490036	0.999999996855486	1	192	0.920822005736149	-0.920995061806817	-1	0
EIF4A3	0.36911460535312	-0.294674918304649	0.541013481298154	1	188	1.04846571387021	-1.1110979135491	-1	0
APOBEC3C	0.299576391407813	0.372625199794537	0.198368955313868	1	183	1.13339872895897	1.16269824167631	1	0
GPKOW	0.999592036361039	-4.2440866209472	0.99999999999518	1	196	0.936399504863163	-0.913287137214314	-1	0
AATF	0.994066094200023	-2.66525718218654	0.999998884525288	1	193	0.917420751921132	-0.747981416918772	-1	0
PKM	0.943241474737336	-1.89477435855057	0.999286304242426	1	186	1.12194349890555	0.752396591982579	1	0
CCAR2	0.161918218630669	0.906071083706767	0.0504093034822002	1	178	1.0447404806346	-0.907756872032175	-1	0
