p.geomean	stat.mean	p.value	p.adj	set.size	avg.logfc	avg.logfc.dir	direction	significance
NSUN2	0.999999601536983	-5.43466878591662	1	1	196	0.611427170082101	-0.636347829191973	-1	0
EWSR1	0.999999694444155	-5.86709978395129	1	1	192	0.72808193041827	-0.611605765837607	-1	0
GRSF1	0.998959568228799	-3.98483112685578	0.999999999999558	1	192	0.679097061348446	-0.74736712206942	-1	0
MAGOH	0.997642387784889	-3.34155547258544	0.999999994244415	1	183	0.665201331366306	-0.649670873229818	-1	0
ZRANB2	0.999999656655834	-5.20355668202286	1	1	184	0.691857793073901	-0.549586252950587	-1	0
DDX55	0.993222162004483	-2.49850644272114	0.999995242533214	1	192	1.02642251067653	-0.919604289799976	-1	0
LARP4	0.999990673189886	-5.02974026944496	1	1	189	0.724765055287314	-0.763430715464838	-1	0
CSTF2	0.99985790879413	-3.82287639756401	0.99999999992714	1	183	0.651645580627445	-0.673770919578677	-1	0
SSB	0.999999033311515	-5.42691915494457	1	1	189	0.596622669327031	-0.618692468965659	-1	0
PES1	0.999845357699155	-4.33299657692962	0.999999999999945	1	194	0.966015844741028	-0.837662905592635	-1	0
RBM17	0.914151264764335	-1.7958878061506	0.998396497238298	1	186	0.953292075646528	-1.11096040135059	-1	0
SSRP1	0.99997740129092	-4.18479233729932	0.999999999999832	1	196	0.639429406230729	-0.672800454358066	-1	0
RAVER1	0.999676081655685	-3.83618519283034	0.999999999982512	1	190	0.810025334652765	-0.714363441931582	-1	0
U2AF2	0.999999768083998	-5.82239378580504	1	1	189	0.560215548232239	-0.584999990470805	-1	0
SRSF5	0.999999999712977	-6.52085665072942	1	1	194	0.518472123157184	-0.489957107043902	-1	0
DAZAP1	0.988785542731575	-2.4111207710183	0.999976379948642	1	190	0.798284319198991	-0.854623161770431	-1	0
TFIP11	0.996616938129529	-3.08723404878893	0.999999979144315	1	196	1.0480582407991	-1.03881656037192	-1	0
TRA2A	0.999999999466655	-7.22679651003978	1	1	197	0.718669871824166	-0.477427637944522	-1	0
RCC2	0.999991931908632	-4.49949221886366	0.999999999999994	1	190	0.832636342004226	-0.900980322704648	-1	0
SERBP1	0.999948307076371	-4.39103403186068	0.999999999999808	1	181	0.707222944686344	-0.660723661037493	-1	0
TIAL1	0.996497947653174	-3.68592929174424	0.999999999991589	1	188	0.788380975747662	-0.959197116335721	-1	0
NUSAP1	0.999998610355008	-5.09398929310663	1	1	195	0.85075904973215	-0.779868372609296	-1	0
SNRNP200	0.995233201884883	-2.93790356683296	0.999999945862805	1	195	1.04301179919059	-1.06607062720303	-1	0
NAA15	0.934032093300109	-2.37507922573857	0.999997575930879	1	194	0.637594469681045	-0.652739454644122	-1	0
RBM22	0.999999998248748	-6.65671908570361	1	1	194	0.593246340645295	-0.608845456652627	-1	0
CKAP4	0.999210315401664	-4.57147336221897	1	1	195	0.741850538908231	-0.749165434508082	-1	0
METAP2	0.999981412688974	-5.36792555187971	1	1	192	0.720690993498209	-0.645833386506516	-1	0
IGF2BP2	0.999999953715676	-5.59303588488355	1	1	193	0.562703797277691	-0.517249391370347	-1	0
SART3	0.954406445033676	-1.76148150472419	0.999449417160107	1	187	0.889315733931031	-0.971490866594486	-1	0
HLTF	0.999999999496582	-6.48142641664545	1	1	192	0.535887926257257	-0.492414511171513	-1	0
EIF4A3	0.996930713792684	-3.23444912903841	0.999999996174582	1	188	0.655927791463677	-0.664098614397633	-1	0
APOBEC3C	0.725616635122741	-0.722160893489032	0.8743264008398	1	183	0.958929311593107	-1.15639302871529	-1	0
GPKOW	0.999999963270666	-5.54046395733266	1	1	196	0.643755347238937	-0.73923619560251	-1	0
AATF	0.999999999542151	-6.35001505366298	1	1	193	0.565186519054765	-0.527056040694648	-1	0
PKM	0.997921932517485	-3.09240755819664	0.999999981195058	1	186	1.01954703955157	-1.14532334154561	-1	0
CCAR2	0.817083240112551	-0.949143804668976	0.951759369911934	1	178	0.950422394270591	-1.13697532113143	-1	0
